,match_id,game_time,winner,feature_1,feature_2,feature_3,feature_4
6507,3719789185.0,374.03065999999984,1.0,-136.53740090072654,-17.928151887473334,0.0,5960.0
6508,3719789185.0,394.69226000000003,1.0,-147.9661205515646,-85.0821617536313,0.0,6075.0
6509,3719789185.0,415.35386,1.0,-182.79301797759686,-255.88456200696763,0.0,6075.0
6510,3719789185.0,436.01545999999985,1.0,-293.09534903392523,-268.55872152446943,0.0,6075.0
6511,3719789185.0,456.67715999999996,1.0,-839.5621949443417,-656.430919290216,0.0,6190.0
6512,3719789185.0,477.33875999999987,1.0,-1101.06137898151,-601.701139969433,0.0,6190.0
6513,3719789185.0,498.00036,1.0,-1105.523125330416,-280.5836373272155,0.0,6190.0
6514,3719789185.0,518.6619599999998,1.0,-1689.940912825412,-408.01194230769227,-2.0,6305.0
6515,3719789185.0,539.3235599999998,1.0,-1983.6010002395644,-578.5306069332371,0.0,6305.0
6516,3719789185.0,559.9852599999998,1.0,-2145.5465131104747,-708.0906782656067,0.0,6305.0
6517,3719789185.0,580.6468599999997,1.0,-2109.0072482764317,-622.918175910044,0.0,6420.0
6518,3719789185.0,601.30846,1.0,-1849.0338208518774,-447.4066654009768,0.0,6420.0
6519,3719789185.0,621.9700599999999,1.0,-1788.5148616595263,-302.45971998260603,0.0,6420.0
6520,3719789185.0,642.63176,1.0,-1655.1031148462064,-97.92611780063595,0.0,6535.0
6618,3719837735.0,18.617430000000013,-1.0,-210.0,0.0,0.0,5500.0
6619,3719837735.0,39.27902999999992,-1.0,-250.04778629127708,0.0,0.0,5500.0
6620,3719837735.0,59.94066999999996,1.0,-286.0520373298182,0.0,0.0,5500.0
6621,3719837735.0,80.60228999999994,1.0,-234.7580567097773,0.0,0.0,5500.0
6622,3719837735.0,101.26392999999996,1.0,-199.44093967458835,0.0,0.0,5500.0
6623,3719837735.0,121.92552999999998,1.0,-166.8059779435055,0.0,0.0,5500.0
6624,3719837735.0,142.58713,1.0,229.35679446543082,242.30575853063542,0.0,5500.0
6625,3719837735.0,163.24878,1.0,433.54684102651385,345.9992476696325,0.0,5615.0
6626,3719837735.0,183.91039999999992,1.0,451.245983491298,530.5897105314957,0.0,5615.0
6627,3719837735.0,204.57203,1.0,-23.437902746627664,235.06403523139352,-1.0,5615.0
6628,3719837735.0,225.23362999999995,1.0,-611.121046305494,81.57669364184044,0.0,5730.0
6629,3719837735.0,245.89526,1.0,-802.8942411632776,298.1903317165241,0.0,5730.0
6630,3719837735.0,266.55688,1.0,-629.6319827969031,435.3476102850515,0.0,5730.0
6631,3719837735.0,287.21853,1.0,-611.113741697342,306.21675102362764,0.0,5845.0
6632,3719837735.0,307.88013,1.0,-670.6023404569272,232.87044174727777,0.0,5845.0
6633,3719837735.0,328.5417299999998,1.0,-287.2726484815858,310.09655609255816,0.0,5845.0
6634,3719837735.0,349.20336999999995,1.0,-145.28536279750136,414.71115262979964,-1.0,5960.0
6635,3719837735.0,369.83163,1.0,-150.42871132836757,244.40444110044598,0.0,5960.0
6636,3719837735.0,390.49332999999984,1.0,-219.8278392652955,210.89828455543733,0.0,6075.0
6637,3719837735.0,411.1549299999999,1.0,-445.1165962514067,87.0144952666824,0.0,6075.0
6638,3719837735.0,431.81653,1.0,-34.33556710232185,415.12654506631753,0.0,6075.0
6639,3719837735.0,452.47813000000014,1.0,-89.94509345953966,458.6443315715822,0.0,6190.0
6640,3719837735.0,473.13973,1.0,-158.41934617066153,667.9009661970113,0.0,6190.0
6641,3719837735.0,493.80142999999987,1.0,-311.52811337170965,392.8736358127821,0.0,6190.0
6642,3719837735.0,514.46303,1.0,-380.89580344976076,80.7908468330518,0.0,6305.0
6643,3719837735.0,535.1246299999998,1.0,-136.61950581253978,170.53984367656045,0.0,6305.0
6644,3719837735.0,555.7862299999998,1.0,145.09472784958666,361.99754981394,0.0,6305.0
6645,3719837735.0,576.4479299999998,1.0,-96.52888709744312,229.64886556116684,0.0,6420.0
6646,3719837735.0,597.1095300000002,1.0,-944.7055648307993,-202.72803365447032,-2.0,6420.0
6647,3719837735.0,617.77113,1.0,-1009.3963146050304,-133.34246054185385,0.0,6420.0
6648,3719837735.0,638.4327299999999,1.0,-1240.3163266063875,-386.58998575894697,0.0,6535.0
6649,3719837735.0,659.09433,1.0,-1391.4504078222335,-808.6243494031003,1.0,6535.0
6650,3719837735.0,679.7559299999998,1.0,-1318.0754963029503,-831.6830284112367,1.0,6535.0
6651,3719837735.0,700.41763,1.0,-1363.1078148117065,-729.3407442972454,0.0,6650.0
6652,3719837735.0,721.0792299999997,1.0,-1544.3696408009305,-319.60199068995496,0.0,6650.0
6653,3719837735.0,741.7408300000003,1.0,-2087.5108929494063,-370.3618246255919,0.0,6650.0
6811,3719839932.0,2.0881400000000667,-1.0,-120.0,0.0,0.0,0.0
6812,3719839932.0,22.74974000000009,-1.0,-18.838557908404397,0.0,0.0,5500.0
6813,3719839932.0,43.41137000000002,-1.0,-1.8615743714736477,0.0,0.0,5500.0
6814,3719839932.0,64.07299000000012,1.0,39.86388076806955,0.0,0.0,5500.0
6815,3719839932.0,84.73464000000013,1.0,76.03386931483854,0.0,0.0,5500.0
6816,3719839932.0,105.39624000000003,1.0,98.12536582401079,0.0,0.0,5500.0
6817,3719839932.0,126.05784000000006,1.0,126.85022459032776,0.0,0.0,5500.0
6818,3719839932.0,146.7194800000001,1.0,-121.16535274071627,-267.47049375952616,0.0,5500.0
6819,3719839932.0,167.38110000000006,1.0,124.09516988336624,-239.12424659734324,1.0,5615.0
6820,3719839932.0,188.04274000000007,1.0,677.1411845540447,204.09780591766759,0.0,5615.0
6821,3719839932.0,208.7043400000001,1.0,861.8958995181108,478.4506709268448,0.0,5615.0
6822,3719839932.0,229.36594,1.0,1010.5032364899907,385.69369005029967,0.0,5730.0
6823,3719839932.0,250.02758000000009,1.0,1067.6911770747547,301.8938614161512,0.0,5730.0
6824,3719839932.0,270.6892,1.0,1057.0910556179167,122.30659323209154,0.0,5845.0
6825,3719839932.0,291.35084000000006,1.0,717.6635263066324,32.022912534610384,0.0,5845.0
6826,3719839932.0,312.01243999999997,1.0,370.678974306531,159.14585503513734,-1.0,5845.0
6827,3719839932.0,332.6740400000001,1.0,403.42641037331435,241.2810446053705,0.0,5960.0
6828,3719839932.0,353.33574000000016,1.0,193.57857269963367,224.87769946468438,0.0,5960.0
6829,3719839932.0,373.9973400000002,1.0,348.0403741024747,506.4394049959152,0.0,5960.0
6830,3719839932.0,394.65894,1.0,694.6697883052733,267.40031740635953,0.0,6075.0
6831,3719839932.0,415.32054000000016,1.0,404.15835258280515,-179.95464010437507,0.0,6075.0
6832,3719839932.0,435.9821400000001,1.0,248.80024793642997,-295.6045462002735,0.0,6075.0
6833,3719839932.0,456.64374000000015,1.0,481.1762065957882,-39.34210907265107,0.0,6190.0
6834,3719839932.0,477.30544000000015,1.0,807.2799054689393,457.68002011238485,0.0,6190.0
6835,3719839932.0,497.96704000000005,1.0,1066.9442849923464,762.0583703910463,1.0,6190.0
6836,3719839932.0,518.6286400000001,1.0,898.9030782316214,615.0940587565533,0.0,6305.0
6837,3719839932.0,539.29024,1.0,436.46402705791735,314.40921008157125,0.0,6305.0
6879,3719853924.0,4.154300000000035,-1.0,-290.0,0.0,0.0,5500.0
6880,3719853924.0,24.815899999999946,-1.0,-290.0,0.0,0.0,5500.0
6881,3719853924.0,45.47749999999997,-1.0,-241.6975669778734,0.0,0.0,5500.0
6882,3719853924.0,66.13914999999997,1.0,-213.13225831099513,0.0,0.0,5500.0
6883,3719853924.0,86.80077000000006,1.0,-202.91644081057493,0.0,0.0,5500.0
6884,3719853924.0,107.4624,1.0,-209.30002220393064,0.0,0.0,5500.0
6885,3719853924.0,128.12400000000002,1.0,-112.13194745494638,-16.463116153089175,0.0,5500.0
6886,3719853924.0,148.7855999999999,1.0,-120.79071900559714,79.27439796486797,0.0,5500.0
6887,3719853924.0,169.44724999999994,1.0,121.18505621413547,198.77536834984426,0.0,5615.0
6888,3719853924.0,190.10889999999995,1.0,250.6211789681997,245.19764850232067,0.0,5615.0
6889,3719853924.0,210.7705,1.0,116.84581415531702,-87.30997556375587,0.0,5730.0
6890,3719853924.0,231.4321,1.0,385.98797294882735,67.1725219427266,0.0,5730.0
6891,3719853924.0,252.09374000000003,1.0,718.5459035969328,424.41622066126496,0.0,5730.0
6892,3719853924.0,272.75536,1.0,1052.2187733189548,641.0644379686527,0.0,5845.0
6893,3719853924.0,293.4170000000001,1.0,826.8433375570697,706.5819395310765,0.0,5845.0
6894,3719853924.0,314.07859999999994,1.0,752.2611225349476,700.8716720825444,0.0,5845.0
6895,3719853924.0,334.7402,1.0,1170.1879708423107,467.3883403983856,0.0,5960.0
6896,3719853924.0,355.40184,1.0,1445.021346576479,273.84640375927,0.0,5960.0
6897,3719853924.0,376.06346,1.0,1662.2613324739475,290.638485902241,1.0,5960.0
6898,3719853924.0,396.7251,1.0,1930.1764938784452,535.9786792244599,0.0,6075.0
6899,3719853924.0,417.3867,1.0,2217.562894289552,858.4151053593048,1.0,6075.0
6900,3719853924.0,438.0483,1.0,1873.506738965052,756.3082383786646,0.0,6075.0
6901,3719853924.0,458.70995,1.0,1770.1723638504307,814.2554847593292,0.0,6190.0
6902,3719853924.0,479.37160000000006,1.0,1817.3246489058042,974.4867837937256,0.0,6190.0
6903,3719853924.0,500.0332,1.0,1728.324815850076,1045.781750170021,0.0,6190.0
6904,3719853924.0,520.6947999999999,1.0,2085.9495167135383,1578.1954723342587,0.0,6305.0
6905,3719853924.0,541.3564,1.0,2106.369565086265,1837.9380782424385,0.0,6305.0
6906,3719853924.0,562.0180999999999,1.0,2143.50347545188,2014.546976281028,0.0,6305.0
6907,3719853924.0,582.6797,1.0,2249.344698039386,2187.103570444676,0.0,6420.0
6908,3719853924.0,603.3412999999998,1.0,1740.2185057912247,2252.5485148801145,-1.0,6420.0
6909,3719853924.0,624.0029000000002,1.0,1281.6731241010766,1941.1822832522814,0.0,6420.0
6910,3719853924.0,644.6645,1.0,1513.3667457210581,2409.668586779822,1.0,6535.0
6911,3719853924.0,665.3262000000002,1.0,2147.005217011703,2894.146627256212,-1.0,6535.0
6912,3719853924.0,685.9878,1.0,2189.731331288519,3167.287124956581,0.0,6535.0
6913,3719853924.0,706.6493999999999,1.0,2387.7238820020198,3410.224265655686,0.0,6650.0
6914,3719853924.0,727.311,1.0,2499.1608589744624,3549.4965518266217,0.0,6650.0
6994,3719858828.0,10.352779999999939,-1.0,130.0,0.0,0.0,5500.0
6995,3719858828.0,31.014429999999948,-1.0,130.0,0.0,0.0,5500.0
6996,3719858828.0,51.67602999999997,1.0,122.60694724221376,0.0,0.0,5500.0
6997,3719858828.0,72.33762999999998,1.0,129.26943614003832,0.0,0.0,5500.0
6998,3719858828.0,92.99927000000002,1.0,166.9821493158615,0.0,0.0,5500.0
6999,3719858828.0,113.66089,1.0,311.3175664738293,0.0,0.0,5500.0
7000,3719858828.0,134.32253000000003,1.0,413.5529306727813,96.61813849028329,0.0,5500.0
7001,3719858828.0,154.98413000000005,1.0,391.12375291049005,-35.033214992273656,0.0,5615.0
7002,3719858828.0,175.64572999999996,1.0,225.15721072009674,-217.93182552269616,0.0,5615.0
7003,3719858828.0,196.30737,1.0,211.6163219772165,-143.19419645325218,0.0,5615.0
7004,3719858828.0,216.96899,1.0,126.83117383003332,-282.33033608305215,0.0,5730.0
7005,3719858828.0,237.63063,1.0,-24.626064037193398,-649.4042047198585,0.0,5730.0
7006,3719858828.0,258.29223,1.0,-220.60490450723685,-647.3727790731301,0.0,5730.0
7007,3719858828.0,278.95383000000004,1.0,-382.8279862431376,-850.0739747133882,0.0,5845.0
7008,3719858828.0,299.61543000000006,1.0,-574.6741389758421,-1241.0468731925419,0.0,5845.0
7009,3719858828.0,320.27712999999994,1.0,-371.4125698700068,-1058.0301436159264,0.0,5845.0
7010,3719858828.0,340.93873000000013,1.0,-398.84856280761596,-1076.9232268893782,0.0,5960.0
7011,3719858828.0,361.60033,1.0,-514.0159227704967,-1119.283826302914,0.0,5960.0
7012,3719858828.0,382.26192999999984,1.0,-434.72135563489263,-1155.0404689490992,0.0,5960.0
7013,3719858828.0,402.92363,1.0,-594.3517837322648,-906.8640575526323,0.0,6075.0
7014,3719858828.0,423.5852299999999,1.0,-642.7040543906132,-738.6852727303052,0.0,6075.0
7015,3719858828.0,444.24683000000016,1.0,-701.4031472988357,-950.2255967195359,0.0,6075.0
7016,3719858828.0,464.90842999999995,1.0,-796.7446644370334,-1021.3103991318692,0.0,6190.0
7017,3719858828.0,485.57003000000014,1.0,-860.7077205918101,-1110.261773993081,0.0,6190.0
7018,3719858828.0,506.23172999999997,1.0,-778.9963002132379,-1307.5827785982813,0.0,6190.0
7019,3719858828.0,526.8933300000001,1.0,-1104.4091651256488,-1667.2418672659146,-1.0,6305.0
7020,3719858828.0,547.55493,1.0,-1233.7689468385568,-1502.2816777790513,0.0,6305.0
7021,3719858828.0,568.2165299999998,1.0,-769.0691758612958,-924.4800570880104,1.0,6305.0
7022,3719858828.0,588.8781299999998,1.0,-767.781464099081,-1007.1180487263837,0.0,6420.0
7023,3719858828.0,609.5398300000003,1.0,-884.4557492912488,-974.3931902524049,0.0,6420.0
7024,3719858828.0,630.2014300000002,1.0,-790.9732137535641,-593.7247375106483,0.0,6535.0
7025,3719858828.0,650.86303,1.0,-772.4630686411842,-578.8337921795521,0.0,6535.0
7026,3719858828.0,671.5246299999999,1.0,-1118.1355525726783,-1185.7139347443178,0.0,6535.0
7027,3719858828.0,692.18623,1.0,-1106.391318098668,-1242.9810973329327,0.0,6650.0
7028,3719858828.0,712.8479299999997,1.0,-1149.7765797861493,-1351.2859021106015,0.0,6650.0
7029,3719858828.0,733.5095299999998,1.0,-1280.3196914006762,-1264.5675032927409,0.0,6650.0
7030,3719858828.0,754.17113,1.0,-1412.4281361881765,-1197.2966475687986,1.0,6765.0
7126,3719907365.0,4.187599999999975,-1.0,60.0,0.0,0.0,0.0
7127,3719907365.0,24.815899999999946,-1.0,60.0,0.0,0.0,5500.0
7128,3719907365.0,45.47753999999998,-1.0,89.64347322560005,0.0,0.0,5500.0
7129,3719907365.0,66.13915999999995,0.0,135.02390053991704,0.0,0.0,5500.0
7130,3719907365.0,86.80079999999998,0.0,61.56209027241204,0.0,0.0,5500.0
7131,3719907365.0,107.4624,0.0,-24.42526170996233,0.0,0.0,5500.0
7132,3719907365.0,128.1239999999999,0.0,-63.19083301365757,-49.96663301776657,0.0,5500.0
7133,3719907365.0,148.78564999999992,0.0,-163.81338512626053,-95.62966299411795,0.0,5500.0
7134,3719907365.0,169.4472999999999,0.0,-413.76090262722465,-188.7526564795956,0.0,5615.0
7135,3719907365.0,190.10890000000006,0.0,-498.44673510668764,-340.122734298313,0.0,5615.0
7136,3719907365.0,210.7705,0.0,-471.7538983397934,-208.54724809145554,0.0,5730.0
7137,3719907365.0,231.43209999999988,0.0,-622.8957093298324,-103.83647195172873,0.0,5730.0
7138,3719907365.0,252.0938,0.0,-496.05383131323197,-32.02695603074243,0.0,5730.0
7139,3719907365.0,272.75539999999995,0.0,-1040.893968777119,-120.77478751383644,0.0,5845.0
7140,3719907365.0,293.4170000000001,0.0,-1127.5257573398314,-257.16672506397043,1.0,5845.0
7141,3719907365.0,314.07859999999994,0.0,-1067.556185001136,-404.97953884523264,0.0,5845.0
7142,3719907365.0,334.74020000000013,0.0,-1071.6175065316534,-378.67238796232397,0.0,5960.0
7143,3719907365.0,355.4019,0.0,-969.4076965440704,-387.3635651525685,0.0,5960.0
7144,3719907365.0,376.06349999999986,0.0,-873.1366344413457,-395.4408724093629,1.0,5960.0
7145,3719907365.0,396.7251,0.0,-1065.9279192503657,-675.015210714507,0.0,6075.0
7146,3719907365.0,417.3866999999999,0.0,-1101.0913297565776,-755.3834998066718,0.0,6075.0
7147,3719907365.0,438.0483,0.0,-922.5968722327476,-621.4992557320357,1.0,6075.0
7148,3719907365.0,458.7099999999999,0.0,-791.8284446615351,-384.8164970437068,0.0,6190.0
7149,3719907365.0,479.37160000000006,0.0,-577.7850226451311,-396.32739537347015,0.0,6190.0
7150,3719907365.0,500.0332,0.0,-950.6454246501816,-787.0062534227261,0.0,6190.0
7151,3719907365.0,520.6947999999999,0.0,-1225.5236420199392,-1171.5687845982925,0.0,6305.0
7152,3719907365.0,541.3564,0.0,-1411.8135722609784,-1272.91598997168,1.0,6305.0
7153,3719907365.0,562.0180999999999,0.0,-1075.4586765845327,-935.0263328008244,2.0,6305.0
7237,3719936011.0,8.32000000000005,-1.0,-30.35646330399943,0.0,0.0,5500.0
7238,3719936011.0,28.98160000000007,-1.0,-0.16018113585767946,0.0,0.0,5500.0
7239,3719936011.0,49.64320000000009,-1.0,18.007818930700175,0.0,0.0,5500.0
7240,3719936011.0,70.30484000000001,0.0,19.803138405520407,0.0,0.0,5500.0
7241,3719936011.0,90.96645999999998,0.0,30.311346655284677,0.0,0.0,5500.0
7242,3719936011.0,111.62810000000002,0.0,243.64491402529686,45.087461494586286,0.0,5500.0
7243,3719936011.0,132.28970000000004,0.0,333.8996381283893,63.91639330650276,0.0,5500.0
7244,3719936011.0,152.95130000000006,0.0,337.98344875197057,-141.4514004984185,0.0,5615.0
7245,3719936011.0,173.61294000000007,0.0,337.775484873206,-204.03370658553226,0.0,5615.0
7246,3719936011.0,194.27456999999995,0.0,288.49947450295673,-118.07449132252472,-1.0,5615.0
7247,3719936011.0,214.93620000000007,0.0,-124.65955952209409,-343.59294122328066,0.0,5730.0
7248,3719936011.0,235.5978,0.0,58.04644769663793,-217.80308388871669,1.0,5730.0
7249,3719936011.0,256.2594,0.0,223.84834390479665,134.15893819198686,0.0,5730.0
7250,3719936011.0,276.92099999999994,0.0,-99.59404923781298,-212.59609238358536,0.0,5845.0
7251,3719936011.0,297.5827000000001,0.0,5.558990519480848,-129.0562297144895,0.0,5845.0
7252,3719936011.0,318.2442999999999,0.0,75.91441662036605,43.432465478758246,0.0,5845.0
7253,3719936011.0,338.9059000000001,0.0,531.548248560943,432.9666380992618,0.0,5960.0
7254,3719936011.0,359.5675,0.0,513.5132752100403,126.82985102690495,1.0,5960.0
7255,3719936011.0,380.2291999999998,0.0,397.85462480263845,-427.56416713570167,0.0,5960.0
7256,3719936011.0,400.8908,0.0,584.0943143105287,-564.8405329143245,0.0,6075.0
7257,3719936011.0,421.5523999999999,0.0,672.4001868790709,-466.55894712150945,0.0,6075.0
7258,3719936011.0,442.21400000000006,0.0,781.9160505052008,-342.71810637839013,0.0,6075.0
7259,3719936011.0,462.8756,0.0,722.9515654917551,-446.148693849302,0.0,6190.0
7260,3719936011.0,483.53720000000015,0.0,836.8872707257616,-184.45084083990739,1.0,6190.0
7261,3719936011.0,504.1989,0.0,897.4645587784534,-159.5376308144657,0.0,6190.0
7262,3719936011.0,524.8605000000001,0.0,720.2473220908893,-152.69819497814626,0.0,6305.0
7263,3719936011.0,545.5221,0.0,577.6506000674813,-216.98030164366128,0.0,6305.0
7264,3719936011.0,566.1836999999998,0.0,1320.7570442625079,152.91878125921363,1.0,6305.0
7265,3719936011.0,586.8454,0.0,1802.623024934597,490.078940404908,0.0,6420.0
7266,3719936011.0,607.4737000000001,0.0,1687.55828517807,257.8240134511641,0.0,6420.0
7267,3719936011.0,628.1353,0.0,1784.7319725671282,285.1986548554521,0.0,6420.0
7268,3719936011.0,648.7968999999998,0.0,2193.5611175372237,379.08778828655807,0.0,6535.0
7269,3719936011.0,669.4585000000002,0.0,1538.975108874956,-411.99055953696467,-1.0,6535.0
7397,3719944756.0,2.1214499999999816,-1.0,-100.0,0.0,0.0,0.0
7398,3719944756.0,22.78305000000001,-1.0,-29.964215639568554,0.0,0.0,5500.0
7399,3719944756.0,43.44470000000001,-1.0,-20.9846338449737,0.0,0.0,5500.0
7400,3719944756.0,64.10635000000002,0.0,-20.097298557531985,0.0,0.0,5500.0
7401,3719944756.0,84.76795000000004,0.0,-20.009614811646507,0.0,0.0,5500.0
7402,3719944756.0,105.42955000000006,0.0,136.95342097139684,0.0,0.0,5500.0
7403,3719944756.0,126.09118000000001,0.0,127.01929011880371,14.66952300000021,0.0,5500.0
7404,3719944756.0,146.75280999999995,0.0,-160.47030884046757,-338.824674949209,0.0,5500.0
7405,3719944756.0,167.41445,0.0,-256.6459765594712,-412.0502564399527,0.0,5615.0
7406,3719944756.0,188.07605,0.0,-17.53918433953769,10.208879563296604,0.0,5615.0
7407,3719944756.0,208.73765000000003,0.0,40.04914840330253,175.15320873261365,0.0,5615.0
7408,3719944756.0,229.39929000000006,0.0,-97.31752258022604,326.6056737885665,0.0,5730.0
7409,3719944756.0,250.06091000000004,0.0,-6.5885650324065255,432.3458468647615,0.0,5730.0
7410,3719944756.0,270.72255000000007,0.0,-97.185450084051,227.33353163673087,0.0,5845.0
7411,3719944756.0,291.38415,0.0,54.034879001151495,167.28030255183242,0.0,5845.0
7412,3719944756.0,312.04575,0.0,145.9701816473763,247.9391160713491,0.0,5845.0
7413,3719944756.0,332.7074,0.0,149.69114444176182,187.3715834674439,0.0,5960.0
7414,3719944756.0,353.3690200000001,0.0,62.87512403814164,296.7683286280402,0.0,5960.0
7415,3719944756.0,374.03065,0.0,-136.22520655933462,539.6428898878856,0.0,5960.0
7416,3719944756.0,394.69225000000006,0.0,-284.1569185065625,355.1780516598008,-1.0,6075.0
7417,3719944756.0,415.35385000000014,0.0,-481.4133741396335,241.00702742734498,0.0,6075.0
7418,3719944756.0,436.0155,0.0,-347.70403576434126,383.3910147400602,0.0,6075.0
7419,3719944756.0,456.67715,0.0,80.91774214979668,649.3774740477114,0.0,6190.0
7420,3719944756.0,477.3387500000002,0.0,52.80494386400353,727.2653119478031,0.0,6190.0
7421,3719944756.0,498.00035,0.0,-608.0787945449331,95.34366213651188,-3.0,6190.0
7422,3719944756.0,518.6619499999998,0.0,-1202.8124920584326,-487.37201074311133,-1.0,6305.0
7423,3719944756.0,539.32365,0.0,-1209.3634017257828,-277.9065927613421,0.0,6305.0
7424,3719944756.0,559.98525,0.0,-928.9105262984727,-238.0704228093792,0.0,6305.0
7425,3719944756.0,580.6468500000002,0.0,-1218.8036781087314,-594.0593160107734,0.0,6420.0
7426,3719944756.0,601.30845,0.0,-1682.1973157957761,-851.0153250226442,-2.0,6420.0
7427,3719944756.0,621.9700499999999,0.0,-2063.1624029668615,-925.5351040657564,0.0,6420.0
7428,3719944756.0,642.63175,0.0,-2166.010169632828,-919.572071183689,0.0,6535.0
7429,3719944756.0,663.2933499999998,0.0,-2501.420150356937,-1342.0994246725459,-1.0,6535.0
7430,3719944756.0,683.95495,0.0,-3187.089536157829,-2065.0005925499763,-2.0,6535.0
7431,3719944756.0,704.61655,0.0,-3984.337107383764,-2466.8848096163533,-1.0,6650.0
7432,3719944756.0,725.2781500000001,0.0,-3701.978473061089,-2514.1060431613073,1.0,6650.0
7433,3719944756.0,745.93985,0.0,-3488.241324648953,-2277.1113808110613,1.0,6650.0
7495,3719944922.0,16.584589999999935,-1.0,110.0,0.0,0.0,5500.0
7496,3719944922.0,37.24622999999997,-1.0,93.47040000000015,0.0,0.0,5500.0
7497,3719944922.0,57.90782999999999,0.0,36.27199371308125,0.0,0.0,5500.0
7498,3719944922.0,78.56943000000003,0.0,30.61978347602572,0.0,0.0,5500.0
7499,3719944922.0,99.2310799999999,0.0,16.55049398900034,0.0,0.0,5500.0
7500,3719944922.0,119.89272999999993,0.0,12.449666140815447,0.37054420869999904,0.0,5500.0
7501,3719944922.0,140.55432999999994,0.0,323.87329667202425,-75.93274658156223,0.0,5500.0
7502,3719944922.0,161.21592999999996,0.0,651.4996336968909,150.77385131809604,0.0,5615.0
7503,3719944922.0,181.87755999999996,0.0,732.0321253504552,-47.50679681006389,0.0,5615.0
7504,3719944922.0,202.53918,0.0,947.0334198177188,93.27242909430059,0.0,5615.0
7505,3719944922.0,223.20083,0.0,1131.8562536118375,220.90926537999812,0.0,5730.0
7506,3719944922.0,243.86243,0.0,1216.9233610210447,405.91005492702277,0.0,5730.0
7507,3719944922.0,264.5240299999999,0.0,1026.2293176599753,313.0351347469636,0.0,5730.0
7508,3719944922.0,285.18567,0.0,1113.0854241304398,167.00896088247168,1.0,5845.0
7509,3719944922.0,305.84728999999993,0.0,1343.2149856215358,360.6370128253199,0.0,5845.0
7510,3719944922.0,326.50892999999996,0.0,1316.2460336539239,286.75256436262003,0.0,5845.0
7511,3719944922.0,347.17053,0.0,1373.3592200402882,399.16504766842974,0.0,5960.0
7512,3719944922.0,367.83212999999984,0.0,1597.344663062035,605.3373397792542,0.0,5960.0
7513,3719944922.0,388.4937699999999,0.0,1781.813189373207,830.2029122986321,0.0,5960.0
7514,3719944922.0,409.15538999999984,0.0,1765.3519264770755,553.6485891894514,0.0,6075.0
7515,3719944922.0,429.81702999999993,0.0,1518.2401811007635,270.69744773215245,0.0,6075.0
7516,3719944922.0,450.47862999999984,0.0,1612.1226651728814,69.25538430510339,2.0,6190.0
7517,3719944922.0,471.14023,0.0,1747.3908308183802,-86.85166605913048,0.0,6190.0
7518,3719944922.0,491.8018299999998,0.0,1945.5552223374534,150.58765742827578,0.0,6190.0
7519,3719944922.0,512.46353,0.0,1850.684010317589,185.3229721800273,0.0,6305.0
7520,3719944922.0,533.1251299999999,0.0,1847.4958497038406,164.07736964298562,0.0,6305.0
7521,3719944922.0,553.78673,0.0,1625.1931716145968,14.659385005170465,0.0,6305.0
7522,3719944922.0,574.4483299999997,0.0,1296.4155040809515,-435.33022515967116,-1.0,6420.0
7523,3719944922.0,595.1100299999998,0.0,1151.7313347019308,-760.3131053466243,0.0,6420.0
7614,3719995059.0,2.0880999999999403,-1.0,130.0,0.0,0.0,0.0
7615,3719995059.0,22.74974999999995,-1.0,190.04778289565814,0.0,0.0,5500.0
7616,3719995059.0,43.411369999999934,-1.0,137.99250213700523,0.0,0.0,5500.0
7617,3719995059.0,64.07299999999987,0.0,309.00311829305684,27.532956936244155,1.0,5500.0
7618,3719995059.0,84.7345999999999,0.0,350.17114984802214,52.285772243220435,0.0,5500.0
7619,3719995059.0,105.39622999999996,0.0,15.106730082899077,54.73178749376664,0.0,5500.0
7620,3719995059.0,126.05784999999992,0.0,-94.22938899242969,20.93283479461407,0.0,5500.0
7621,3719995059.0,146.7194999999999,0.0,-255.20977481596475,-217.9193565330767,0.0,5500.0
7622,3719995059.0,167.38109999999998,0.0,-249.48321401059908,-297.2900646538382,0.0,5615.0
7623,3719995059.0,188.0427,0.0,-21.265582079073653,60.92556504608159,0.0,5615.0
7624,3719995059.0,208.70434,0.0,-77.68667167832945,86.82122187397276,0.0,5615.0
7625,3719995059.0,229.36595999999986,0.0,-135.3314472547139,179.48198911356278,0.0,5730.0
7626,3719995059.0,250.02759999999992,0.0,-368.92794566104243,125.74321725751543,0.0,5730.0
7627,3719995059.0,270.6891999999999,0.0,179.1758804013833,580.7305287711316,1.0,5845.0
7628,3719995059.0,291.35079999999994,0.0,601.8863480048498,1001.5688392403742,0.0,5845.0
7629,3719995059.0,312.0123999999998,0.0,375.678616941144,912.0803996360887,0.0,5845.0
7630,3719995059.0,332.6740999999999,0.0,-95.4509058498094,720.467541222741,0.0,5960.0
7631,3719995059.0,353.33569999999986,0.0,-358.9777817238156,569.939940006656,0.0,5960.0
7632,3719995059.0,373.964,0.0,-216.78078930984418,944.5215452054034,0.0,5960.0
7633,3719995059.0,394.62559999999985,0.0,83.98646812742533,1218.9261588669478,0.0,6075.0
7634,3719995059.0,415.2872,0.0,71.76583942293581,1309.3443963792654,0.0,6075.0
7635,3719995059.0,435.94879999999984,0.0,116.57301200706483,1175.3195731362464,1.0,6075.0
7636,3719995059.0,456.6105,0.0,572.3076011005052,1569.1336053008374,0.0,6190.0
